MGI Marker Accession ID,Mouse Gene Symbol,Mouse NCBI Gene ID,HGNC ID,Human Gene Symbol,Human NCBI Gene ID
MGI:1098434,Rgs5,19737,HGNC:10001,RGS5,8490
MGI:1354730,Rgs6,50779,HGNC:10002,RGS6,9628
MGI:1346089,Rgs7,24012,HGNC:10003,RGS7,6000
MGI:106334,Rgs7bp,52882,HGNC:23271,RGS7BP,401190
MGI:108408,Rgs8,67792,HGNC:16810,RGS8,85397
MGI:1338824,Rgs9,19739,HGNC:10004,RGS9,8787
MGI:2384418,Rgs9bp,243923,HGNC:30304,RGS9BP,388531
MGI:2685048,Rgsl1,240816,HGNC:18636,RGSL1,353299
MGI:1202713,Rhag,19743,HGNC:10006,RHAG,6005
MGI:1924117,Rhbdd1,76867,HGNC:23081,RHBDD1,84236
MGI:1915612,Rhbdd2,215160,HGNC:23082,RHBDD2,57414
MGI:2444684,Rhbdd3,279766,HGNC:1308,RHBDD3,25807
MGI:104328,Rhbdf1,13650,HGNC:20561,RHBDF1,64285
MGI:2442473,Rhbdf2,217344,HGNC:20788,RHBDF2,79651
MGI:2384891,Rhbdl1,214951,HGNC:10007,RHBDL1,9028
MGI:3608413,Rhbdl2,230726,HGNC:16083,RHBDL2,54933
MGI:2179276,Rhbdl3,246104,HGNC:16502,RHBDL3,162494
MGI:1927379,Rhbg,58176,HGNC:14572,RHBG,57127
MGI:1888517,Rhcg,56315,HGNC:18140,RHCG,51458
MGI:97912,Rheb,19744,HGNC:10011,RHEB,6009
MGI:1916409,Rhebl1,69159,HGNC:21166,RHEBL1,121268
MGI:1915315,Rhno1,72440,HGNC:28206,RHNO1,83695
MGI:97914,Rho,212541,HGNC:10012,RHO,6010
MGI:1096342,Rhoa,11848,HGNC:667,RHOA,387
MGI:107949,Rhob,11852,HGNC:668,RHOB,388
MGI:1916538,Rhobtb1,69288,HGNC:18738,RHOBTB1,9886
MGI:2180557,Rhobtb2,246710,HGNC:18756,RHOBTB2,23221
MGI:1920546,Rhobtb3,73296,HGNC:18757,RHOBTB3,22836
MGI:106028,Rhoc,11853,HGNC:669,RHOC,389
MGI:108446,Rhod,11854,HGNC:670,RHOD,29984
MGI:1345629,Rhof,23912,HGNC:15703,RHOF,54509
MGI:1928370,Rhog,56212,HGNC:672,RHOG,391
MGI:1921984,Rhoh,74734,HGNC:686,RHOH,399
MGI:1931551,Rhoj,80837,HGNC:688,RHOJ,57381
MGI:1931553,Rhoq,104215,HGNC:17736,RHOQ,23433
MGI:1926078,Rhot1,59040,HGNC:21168,RHOT1,55288
MGI:2384892,Rhot2,214952,HGNC:21169,RHOT2,89941
MGI:1916831,Rhou,69581,HGNC:17794,RHOU,58480
MGI:2444227,Rhov,228543,HGNC:18313,RHOV,171177
MGI:1098783,Rhpn1,14787,HGNC:19973,RHPN1,114822
MGI:1913861,Ribc1,66611,HGNC:26537,RIBC1,158787
MGI:1914997,Ribc2,67747,HGNC:13241,RIBC2,26150
MGI:1924893,Ric1,226089,HGNC:17686,RIC1,57589
MGI:2443887,Ric3,320360,HGNC:30338,RIC3,79608
MGI:2141866,Ric8a,101489,HGNC:29550,RIC8A,60626
MGI:2682307,Ric8b,237422,HGNC:25555,RIC8B,55188
MGI:1926007,Rictor,78757,HGNC:28611,RICTOR,253260
MGI:1095401,Rida,15473,HGNC:16897,RIDA,10247
MGI:1098622,Rif1,51869,HGNC:23207,RIF1,55183
MGI:2442858,Rigi,230073,HGNC:19102,RIGI,23586
MGI:1913603,Riiad1,66353,HGNC:26686,RIIAD1,284485
MGI:2144271,Rilp,280408,HGNC:30266,RILP,83547
MGI:1922945,Rilpl1,75695,HGNC:26814,RILPL1,353116
MGI:1933112,Rilpl2,80291,HGNC:28787,RILPL2,196383
MGI:2443235,Rimbp2,231760,HGNC:30339,RIMBP2,23504
MGI:3040686,Rimkla,194237,HGNC:28725,RIMKLA,284716
MGI:1918325,Rimklb,108653,HGNC:29228,RIMKLB,57494
MGI:2146232,Rimoc1,106064,HGNC:27750,RIMOC1,285636
MGI:2152971,Rims1,116837,HGNC:17282,RIMS1,22999
MGI:2152972,Rims2,116838,HGNC:17283,RIMS2,9699
MGI:2443331,Rims3,242662,HGNC:21292,RIMS3,9783
MGI:2674366,Rims4,241770,HGNC:16183,RIMS4,140730
MGI:2385695,Rin1,225870,HGNC:18749,RIN1,9610
MGI:1921280,Rin2,74030,HGNC:18750,RIN2,54453
MGI:2385708,Rin3,217835,HGNC:18751,RIN3,79890
MGI:1101770,Ring1,19763,HGNC:10018,RING1,6015
MGI:2444024,Rinl,320435,HGNC:24795,RINL,126432
MGI:1916233,Rint1,72772,HGNC:21876,RINT1,60561
MGI:1918590,Riok1,71340,HGNC:18656,RIOK1,83732
MGI:1914295,Riok2,67045,HGNC:18999,RIOK2,55781
MGI:1914128,Riok3,66878,HGNC:11451,RIOK3,8780
MGI:1919202,Riox1,71952,HGNC:20968,RIOX1,79697
MGI:1914264,Riox2,67014,HGNC:19441,RIOX2,84864
MGI:108212,Ripk1,19766,HGNC:10019,RIPK1,8737
MGI:1891456,Ripk2,192656,HGNC:10020,RIPK2,8767
MGI:2154952,Ripk3,56532,HGNC:10021,RIPK3,11035
MGI:1919638,Ripk4,72388,HGNC:496,RIPK4,54101
MGI:1922937,Ripor1,75687,HGNC:25836,RIPOR1,79567
MGI:2444879,Ripor2,193385,HGNC:13872,RIPOR2,9750
MGI:1916803,Ripor3,69553,HGNC:16168,RIPOR3,140876
MGI:3614797,Ripply1,622473,HGNC:25117,RIPPLY1,92129
MGI:2685968,Ripply2,382089,HGNC:21390,RIPPLY2,134701
MGI:2181192,Ripply3,170765,HGNC:3047,RIPPLY3,53820
MGI:108053,Rit1,19769,HGNC:10023,RIT1,6016
MGI:108054,Rit2,19762,HGNC:10017,RIT2,6014
MGI:1922021,Rita1,100764,HGNC:25925,RITA1,84934
MGI:97930,Rlbp1,19771,HGNC:10024,RLBP1,6017
MGI:1924705,Rlf,109263,HGNC:10025,RLF,6018
MGI:1921197,Rlig1,68281,HGNC:25322,RLIG1,91298
MGI:1342291,Rlim,19820,HGNC:13429,RLIM,51132
MGI:2158015,Rln3,212108,HGNC:17135,RLN3,117579
MGI:1916528,Rmc1,76482,HGNC:24326,RMC1,29919
MGI:1913552,Rmdn1,66302,HGNC:24285,RMDN1,51115
MGI:2147043,Rmdn2,381110,HGNC:26567,RMDN2,151393
MGI:1915059,Rmdn3,67809,HGNC:25550,RMDN3,55177
MGI:1921636,Rmi1,74386,HGNC:25764,RMI1,80010
MGI:2685383,Rmi2,223970,HGNC:28349,RMI2,116028
MGI:1913334,Rmnd1,66084,HGNC:21176,RMND1,55005
MGI:1915727,Rmnd5a,68477,HGNC:25850,RMND5A,64795
MGI:1913339,Rmnd5b,66089,HGNC:26181,RMND5B,64777
MGI:97919,Rnase1,19752,HGNC:10044,RNASE1,6035
MGI:1922269,Rnase10,75019,HGNC:19275,RNASE10,338879
MGI:3528583,Rnase11,497113,HGNC:19269,RNASE11,122651
MGI:3528588,Rnase12,497106,HGNC:24211,RNASE12,493901
MGI:3528592,Rnase13,497071,HGNC:25285,RNASE13,440163
MGI:1926217,Rnase4,58809,HGNC:10047,RNASE4,6038
MGI:1925666,Rnase6,78416,HGNC:10048,RNASE6,6039
MGI:3057273,Rnase9,328401,HGNC:20673,RNASE9,390443
MGI:1335073,Rnaseh1,19819,HGNC:18466,RNASEH1,246243
MGI:1916974,Rnaseh2a,69724,HGNC:18518,RNASEH2A,10535
MGI:1914403,Rnaseh2b,67153,HGNC:25671,RNASEH2B,79621
MGI:1915459,Rnaseh2c,68209,HGNC:24116,RNASEH2C,84153
MGI:106369,Rnasek,52898,HGNC:33911,RNASEK,440400
MGI:1098272,Rnasel,24014,HGNC:10050,RNASEL,6041
MGI:2444878,Rnd1,223881,HGNC:18314,RND1,27289
MGI:1338755,Rnd2,11858,HGNC:18315,RND2,8153
MGI:1921444,Rnd3,74194,HGNC:671,RND3,390
MGI:1859162,Rnf10,50849,HGNC:10055,RNF10,9921
MGI:109483,Rnf103,22644,HGNC:12859,RNF103,7844
MGI:1352759,Rnf11,29864,HGNC:10056,RNF11,26994
MGI:1934919,Rnf111,93836,HGNC:17384,RNF111,54778
MGI:106611,Rnf112,22671,HGNC:12968,RNF112,7732
MGI:1933159,Rnf114,81018,HGNC:13094,RNF114,55905
MGI:1915095,Rnf115,67845,HGNC:18154,RNF115,27246
MGI:1922462,Rnf121,75212,HGNC:21070,RNF121,55298
MGI:1916117,Rnf122,68867,HGNC:21147,RNF122,79845
MGI:2148796,Rnf123,84585,HGNC:21148,RNF123,63891
MGI:1914914,Rnf125,67664,HGNC:21150,RNF125,54941
MGI:1917544,Rnf126,70294,HGNC:21151,RNF126,55658
MGI:1914139,Rnf128,66889,HGNC:21153,RNF128,79589
MGI:1346341,Rnf13,24017,HGNC:10057,RNF13,11342
MGI:1891717,Rnf130,59044,HGNC:18280,RNF130,55819
MGI:2677436,Rnf133,386611,HGNC:21154,RNF133,168433
MGI:1919206,Rnf135,71956,HGNC:21158,RNF135,84282
MGI:1929211,Rnf138,56515,HGNC:17765,RNF138,51444
MGI:1923091,Rnf139,75841,HGNC:17023,RNF139,11236
MGI:1929668,Rnf14,56736,HGNC:10058,RNF14,9604
MGI:1914400,Rnf141,67150,HGNC:21159,RNF141,50862
MGI:1344401,Rnf144a,108089,HGNC:20457,RNF144A,9781
MGI:2384986,Rnf144b,218215,HGNC:21578,RNF144B,255488
MGI:1921565,Rnf145,74315,HGNC:20853,RNF145,153830
MGI:1915281,Rnf146,68031,HGNC:21336,RNF146,81847
MGI:1918550,Rnf148,71300,HGNC:22411,RNF148,378925
MGI:2677438,Rnf149,67702,HGNC:23137,RNF149,284996
MGI:2443860,Rnf150,330812,HGNC:23138,RNF150,57484
MGI:1914754,Rnf151,67504,HGNC:23235,RNF151,146310
MGI:2443787,Rnf152,320311,HGNC:26811,RNF152,220441
MGI:2442484,Rnf157,217340,HGNC:29402,RNF157,114804
MGI:1915968,Rnf166,68718,HGNC:28856,RNF166,115992
MGI:1917760,Rnf167,70510,HGNC:24544,RNF167,26001
MGI:1917488,Rnf168,70238,HGNC:26661,RNF168,165918
MGI:1920257,Rnf169,108937,HGNC:26961,RNF169,254225
MGI:1353419,Rnf17,30054,HGNC:10060,RNF17,56163
MGI:1924983,Rnf170,77733,HGNC:25358,RNF170,81790
MGI:1919066,Rnf180,71816,HGNC:27752,RNF180,285671
MGI:1913760,Rnf181,66510,HGNC:28037,RNF181,51255
MGI:3045355,Rnf182,328234,HGNC:28522,RNF182,221687
MGI:1923322,Rnf183,76072,HGNC:28721,RNF183,138065
MGI:1922078,Rnf185,193670,HGNC:26783,RNF185,91445
MGI:1914075,Rnf186,66825,HGNC:25978,RNF186,54546
MGI:1914224,Rnf187,108660,HGNC:27146,RNF187,149603
MGI:1353623,Rnf19a,30945,HGNC:13432,RNF19A,25897
MGI:1922484,Rnf19b,75234,HGNC:26886,RNF19B,127544
MGI:1101759,Rnf2,19821,HGNC:10061,RNF2,6045
MGI:1925927,Rnf20,109331,HGNC:10062,RNF20,56254
MGI:2684989,Rnf207,433809,HGNC:32947,RNF207,388591
MGI:1916096,Rnf208,68846,HGNC:25420,RNF208,727800
MGI:3645767,Rnf212,671564,HGNC:27729,RNF212,285498
MGI:5589964,Rnf212b,102632837,HGNC:20438,RNF212B,100507650
MGI:1289196,Rnf213,672511,HGNC:14539,RNF213,57674
MGI:2444451,Rnf214,235315,HGNC:25335,RNF214,257160
MGI:1918923,Rnf215,71673,HGNC:33434,RNF215,200312
MGI:1344349,Rnf216,108086,HGNC:21698,RNF216,54476
MGI:3610311,Rnf217,268291,HGNC:21487,RNF217,154214
MGI:1913993,Rnf220,66743,HGNC:25552,RNF220,55182
MGI:2443227,Rnf222,320040,HGNC:34517,RNF222,643904
MGI:3588193,Rnf223,100045778,HGNC:40020,RNF223,401934
MGI:2685603,Rnf224,329360,HGNC:41912,RNF224,643596
MGI:1924198,Rnf225,381845,HGNC:51249,RNF225,646862
MGI:1915359,Rnf227,80515,HGNC:27571,RNF227,284023
MGI:1261771,Rnf24,51902,HGNC:13779,RNF24,11237
MGI:1890215,Rnf25,57751,HGNC:14662,RNF25,64320
MGI:1934704,Rnf31,268749,HGNC:16031,RNF31,55072
MGI:1861747,Rnf32,56874,HGNC:17118,RNF32,140545
MGI:2153340,Rnf34,80751,HGNC:17297,RNF34,80196
MGI:1920719,Rnf38,73469,HGNC:18052,RNF38,152006
MGI:2156378,Rnf39,386454,HGNC:18064,RNF39,80352
MGI:1201691,Rnf4,19822,HGNC:10067,RNF4,6047
MGI:2142048,Rnf40,233900,HGNC:16867,RNF40,9810
MGI:1914838,Rnf41,67588,HGNC:18401,RNF41,10193
MGI:2442609,Rnf43,207742,HGNC:18505,RNF43,54894
MGI:2145310,Rnf44,105239,HGNC:19180,RNF44,22838
MGI:1860076,Rnf5,54197,HGNC:10068,RNF5,6048
MGI:1921382,Rnf6,74132,HGNC:10069,RNF6,6049
MGI:1929069,Rnf8,58230,HGNC:10071,RNF8,9025
MGI:1924142,Rnft1,76892,HGNC:30206,RNFT1,51136
MGI:2442859,Rnft2,269695,HGNC:25905,RNFT2,84900
MGI:1329041,Rngtt,24018,HGNC:10073,RNGTT,8732
MGI:1195456,Rnh1,107702,HGNC:10074,RNH1,6050
MGI:1915147,Rnmt,67897,HGNC:10075,RNMT,8731
MGI:1914475,Rnpc3,67225,HGNC:18666,RNPC3,55599
MGI:2384902,Rnpep,215615,HGNC:10078,RNPEP,6051
MGI:1914170,Rnpepl1,108657,HGNC:10079,RNPEPL1,57140
MGI:97960,Rnps1,19826,HGNC:10080,RNPS1,10921
MGI:106652,Ro60,20822,HGNC:11313,RO60,6738
MGI:1274781,Robo1,19876,HGNC:10249,ROBO1,6091
MGI:1890110,Robo2,268902,HGNC:10250,ROBO2,6092
MGI:1343102,Robo3,19649,HGNC:13433,ROBO3,64221
MGI:1921394,Robo4,74144,HGNC:17985,ROBO4,54538
MGI:107927,Rock1,19877,HGNC:10251,ROCK1,6093
MGI:107926,Rock2,19878,HGNC:10252,ROCK2,9475
MGI:1913299,Rogdi,66049,HGNC:29478,ROGDI,79641
MGI:97998,Rom1,19881,HGNC:10254,ROM1,6094
MGI:1914317,Romo1,67067,HGNC:16185,ROMO1,140823
MGI:2182357,Ropn1l,252967,HGNC:24060,ROPN1L,83853
MGI:1347520,Ror1,26563,HGNC:10256,ROR1,4919
MGI:1347521,Ror2,26564,HGNC:10257,ROR2,4920
MGI:104661,Rora,19883,HGNC:10258,RORA,6095
MGI:1343464,Rorb,225998,HGNC:10259,RORB,6096
MGI:104856,Rorc,19885,HGNC:10260,RORC,6097
MGI:97999,Ros1,19886,HGNC:10261,ROS1,6098
MGI:1341105,Rp1,19888,HGNC:10263,RP1,6101
MGI:2384303,Rp1l1,271209,HGNC:15946,RP1L1,94137
MGI:1277953,Rp2,19889,HGNC:10274,RP2,6102
MGI:2157166,Rp9,55934,HGNC:10288,RP9,6100
MGI:1915525,Rpa1,68275,HGNC:10289,RPA1,6117
MGI:1339939,Rpa2,19891,HGNC:10290,RPA2,6118
MGI:1915490,Rpa3,68240,HGNC:10291,RPA3,6119
MGI:1916973,Rpain,69723,HGNC:28641,RPAIN,84268
MGI:1916175,Rpap1,68925,HGNC:24567,RPAP1,26015
MGI:2141142,Rpap2,231571,HGNC:25791,RPAP2,79871
MGI:1277218,Rpap3,71919,HGNC:26151,RPAP3,79657
MGI:98001,Rpe65,19892,HGNC:10294,RPE65,6121
MGI:1917535,Rpf1,70285,HGNC:30350,RPF1,80135
MGI:1914489,Rpf2,67239,HGNC:20870,RPF2,84154
MGI:1344037,Rpgr,19893,HGNC:10295,RPGR,6103
MGI:1932134,Rpgrip1,77945,HGNC:13436,RPGRIP1,57096
MGI:1920563,Rpgrip1l,244585,HGNC:29168,RPGRIP1L,23322
MGI:102788,Rph3a,19894,HGNC:17056,RPH3A,22895
MGI:1923492,Rph3al,380714,HGNC:10296,RPH3AL,9501
MGI:103254,Rpia,19895,HGNC:10297,RPIA,22934
MGI:105943,Rpl10,110954,HGNC:10298,RPL10,6134
MGI:1343877,Rpl10a,19896,HGNC:10299,RPL10A,4736
MGI:3647985,Rpl10l,238217,HGNC:17976,RPL10L,140801
MGI:1914275,Rpl11,67025,HGNC:10301,RPL11,6135
MGI:98002,Rpl12,269261,HGNC:10302,RPL12,6136
MGI:105922,Rpl13,270106,HGNC:10303,RPL13,6137
MGI:1351455,Rpl13a,22121,HGNC:10304,RPL13A,23521
MGI:1914365,Rpl14,67115,HGNC:10305,RPL14,9045
MGI:1913730,Rpl15,66480,HGNC:10306,RPL15,6138
MGI:98003,Rpl18,19899,HGNC:10310,RPL18,6141
MGI:1924058,Rpl18a,76808,HGNC:10311,RPL18A,6142
MGI:98020,Rpl19,19921,HGNC:10312,RPL19,6143
MGI:1278340,Rpl21,19933,HGNC:10313,RPL21,6144
MGI:99262,Rpl22,19934,HGNC:10315,RPL22,6146
MGI:1915278,Rpl22l1,68028,HGNC:27610,RPL22L1,200916
MGI:1929455,Rpl23,65019,HGNC:10316,RPL23,9349
MGI:3040672,Rpl23a,268449,HGNC:10317,RPL23A,6147
MGI:1915443,Rpl24,68193,HGNC:10325,RPL24,6152
MGI:98036,Rpl27,19942,HGNC:10328,RPL27,6155
MGI:1347076,Rpl27a,26451,HGNC:10329,RPL27A,6157
MGI:101839,Rpl28,19943,HGNC:10330,RPL28,6158
MGI:1351605,Rpl3,27367,HGNC:10332,RPL3,6122
MGI:98037,Rpl30,19946,HGNC:10333,RPL30,6156
MGI:2149632,Rpl31,114641,HGNC:10334,RPL31,6160
MGI:98038,Rpl32,19951,HGNC:10336,RPL32,6161
MGI:1913739,Rpl35,66489,HGNC:10344,RPL35,11224
MGI:1928894,Rpl35a,57808,HGNC:10345,RPL35A,6165
MGI:1914921,Rpl38,67671,HGNC:10349,RPL38,6169
MGI:1914498,Rpl39,67248,HGNC:10350,RPL39,6170
MGI:1915422,Rpl39l,68172,HGNC:17094,RPL39L,116832
MGI:1913461,Rpl3l,66211,HGNC:10351,RPL3L,6123
MGI:1915141,Rpl4,67891,HGNC:10353,RPL4,6124
MGI:1915195,Rpl41,67945,HGNC:10354,RPL41,6171
MGI:102854,Rpl5,100503670,HGNC:10360,RPL5,6125
MGI:108057,Rpl6,19988,HGNC:10362,RPL6,6128
MGI:98073,Rpl7,19989,HGNC:10363,RPL7,6129
MGI:1353472,Rpl7a,27176,HGNC:10364,RPL7A,6130
MGI:1913479,Rpl7l1,66229,HGNC:21370,RPL7L1,285855
MGI:1350927,Rpl8,26961,HGNC:10368,RPL8,6132
MGI:98084,Rpn1,103963,HGNC:10381,RPN1,6184
MGI:98085,Rpn2,20014,HGNC:10382,RPN2,6185
MGI:1914303,Rpp14,67053,HGNC:30327,RPP14,11102
MGI:1914926,Rpp21,67676,HGNC:21300,RPP21,79897
MGI:2143151,Rpp25,102614,HGNC:30361,RPP25,54913
MGI:1917211,Rpp25l,69961,HGNC:19909,RPP25L,138716
MGI:1859683,Rpp30,54364,HGNC:17688,RPP30,10556
MGI:2443607,Rpp38,227522,HGNC:30329,RPP38,10557
MGI:1346084,Rpp40,208366,HGNC:20992,RPP40,10799
MGI:2385066,Rprd1a,225283,HGNC:25560,RPRD1A,55197
MGI:1917720,Rprd1b,70470,HGNC:16209,RPRD1B,58490
MGI:1922387,Rprd2,75137,HGNC:29039,RPRD2,23248
MGI:1915124,Rprm,67874,HGNC:24201,RPRM,56475
MGI:2144486,Rprml,104582,HGNC:32422,RPRML,388394
MGI:1914347,Rps10,67097,HGNC:10383,RPS10,6204
MGI:1351329,Rps11,27207,HGNC:10384,RPS11,6205
MGI:98105,Rps12,20042,HGNC:10385,RPS12,6206
MGI:1915302,Rps13,68052,HGNC:10386,RPS13,6207
MGI:98107,Rps14,20044,HGNC:10387,RPS14,6208
MGI:98117,Rps15,20054,HGNC:10388,RPS15,6209
MGI:2389091,Rps15a,267019,HGNC:10389,RPS15A,6210
MGI:98118,Rps16,20055,HGNC:10396,RPS16,6217
MGI:1309526,Rps17,20068,HGNC:10397,RPS17,6218
MGI:1333780,Rps19,20085,HGNC:10402,RPS19,6223
MGI:1913788,Rps19bp1,66538,HGNC:28749,RPS19BP1,91582
MGI:105110,Rps2,16898,HGNC:10404,RPS2,6187
MGI:1914677,Rps20,67427,HGNC:10405,RPS20,6224
MGI:1913731,Rps21,66481,HGNC:10409,RPS21,6227
MGI:1913725,Rps23,66475,HGNC:10410,RPS23,6228
MGI:98147,Rps24,20088,HGNC:10411,RPS24,6229
MGI:1922867,Rps25,75617,HGNC:10413,RPS25,6230
MGI:1925544,Rps27a,78294,HGNC:10417,RPS27A,6233
MGI:1915191,Rps27l,67941,HGNC:18476,RPS27L,51065
MGI:1859516,Rps28,54127,HGNC:10418,RPS28,6234
MGI:107681,Rps29,20090,HGNC:10419,RPS29,6235
MGI:1350917,Rps3,27050,HGNC:10420,RPS3,6188
MGI:1202063,Rps3a1,20091,HGNC:10421,RPS3A,6189
MGI:98158,Rps4x,20102,HGNC:10424,RPS4X,6191
MGI:1097682,Rps5,20103,HGNC:10426,RPS5,6193
MGI:98159,Rps6,20104,HGNC:10429,RPS6,6194
MGI:104558,Rps6ka1,20111,HGNC:10430,RPS6KA1,6195
MGI:1342290,Rps6ka2,20112,HGNC:10431,RPS6KA2,6196
MGI:104557,Rps6ka3,110651,HGNC:10432,RPS6KA3,6197
MGI:1930076,Rps6ka4,56613,HGNC:10433,RPS6KA4,8986
MGI:1920336,Rps6ka5,73086,HGNC:10434,RPS6KA5,9252
MGI:1914321,Rps6ka6,67071,HGNC:10435,RPS6KA6,27330
MGI:1270849,Rps6kb1,72508,HGNC:10436,RPS6KB1,6198
MGI:1927343,Rps6kb2,58988,HGNC:10437,RPS6KB2,6199
MGI:2443419,Rps6kc1,320119,HGNC:10439,RPS6KC1,26750
MGI:2443413,Rps6kl1,238323,HGNC:20222,RPS6KL1,83694
MGI:1333818,Rps7,20115,HGNC:10440,RPS7,6201
MGI:98166,Rps8,20116,HGNC:10441,RPS8,6202
MGI:1924096,Rps9,76846,HGNC:10442,RPS9,6203
MGI:1099055,Rptn,20129,HGNC:26809,RPTN,126638
MGI:1921620,Rptor,74370,HGNC:30287,RPTOR,57521
MGI:1919186,Rpusd1,106707,HGNC:14173,RPUSD1,113000
MGI:1918066,Rpusd2,271842,HGNC:24180,RPUSD2,27079
MGI:2141440,Rpusd3,101122,HGNC:28437,RPUSD3,285367
MGI:1919239,Rpusd4,71989,HGNC:25898,RPUSD4,84881
MGI:1930943,Rrad,56437,HGNC:10446,RRAD,6236
MGI:1915691,Rraga,68441,HGNC:16963,RRAGA,10670
MGI:3038613,Rragb,245670,HGNC:19901,RRAGB,10325
MGI:1858751,Rragc,54170,HGNC:19902,RRAGC,64121
MGI:1098604,Rragd,52187,HGNC:19903,RRAGD,58528
MGI:98179,Rras,20130,HGNC:10447,RRAS,6237
MGI:1914172,Rras2,66922,HGNC:17271,RRAS2,22800
MGI:1932395,Rrbp1,81910,HGNC:10448,RRBP1,6238
MGI:2443664,Rreb1,68750,HGNC:10449,RREB1,6239
MGI:1097709,Rrh,20132,HGNC:10450,RRH,10692
MGI:98180,Rrm1,20133,HGNC:10451,RRM1,6240
MGI:98181,Rrm2,20135,HGNC:10452,RRM2,6241
MGI:2155865,Rrm2b,382985,HGNC:17296,RRM2B,50484
MGI:1203500,Rrp1,18114,HGNC:18785,RRP1,8568
MGI:2147437,Rrp12,107094,HGNC:29100,RRP12,23223
MGI:1914473,Rrp15,67223,HGNC:24255,RRP15,51018
MGI:1919712,Rrp1b,72462,HGNC:23818,RRP1B,23076
MGI:2385053,Rrp36,224823,HGNC:21374,RRP36,88745
MGI:1914251,Rrp8,101867,HGNC:29030,RRP8,23378
MGI:2384313,Rrp9,27966,HGNC:16829,RRP9,9136
MGI:1929721,Rrs1,59014,HGNC:17083,RRS1,23212
MGI:1336189,Rs1,20147,HGNC:10457,RS1,6247
MGI:3039628,Rsad1,237926,HGNC:25634,RSAD1,55316
MGI:1929628,Rsad2,58185,HGNC:30908,RSAD2,91543
MGI:2444993,Rsbn1,229675,HGNC:25642,RSBN1,54665
MGI:3036237,Rsbn1l,242860,HGNC:24765,RSBN1L,222194
MGI:3526447,Rsc1a1,69994,HGNC:10458,RSC1A1,6248
MGI:2682305,Rsf1,233532,HGNC:18118,RSF1,51773
MGI:2652869,Rskr,216976,HGNC:26314,RSKR,124923
MGI:1913659,Rsl1d1,66409,HGNC:24534,RSL1D1,26156
MGI:2681840,Rsl24d1,225215,HGNC:18479,RSL24D1,51187
MGI:1194909,Rsph1,22092,HGNC:12371,RSPH1,89765
MGI:1918486,Rsph14,71236,HGNC:13437,RSPH14,27156
MGI:3027894,Rsph4a,212892,HGNC:21558,RSPH4A,345895
MGI:1927643,Rsph6a,83434,HGNC:14241,RSPH6A,81492
MGI:1922814,Rsph9,75564,HGNC:21057,RSPH9,221421
MGI:2183426,Rspo1,192199,HGNC:21679,RSPO1,284654
MGI:1922667,Rspo2,239405,HGNC:28583,RSPO2,340419
MGI:1920030,Rspo3,72780,HGNC:20866,RSPO3,84870
MGI:1924467,Rspo4,228770,HGNC:16175,RSPO4,343637
MGI:1914860,Rspry1,67610,HGNC:29420,RSPRY1,89970
MGI:1914130,Rsrc1,66880,HGNC:24152,RSRC1,51319
MGI:1913489,Rsrc2,208606,HGNC:30559,RSRC2,65117
MGI:106498,Rsrp1,27981,HGNC:25234,RSRP1,57035
MGI:103040,Rsu1,20163,HGNC:10464,RSU1,6251
MGI:2443686,Rtbdn,234542,HGNC:30310,RTBDN,83546
MGI:1913618,Rtca,66368,HGNC:17981,RTCA,8634
MGI:106379,Rtcb,28088,HGNC:26935,RTCB,51493
MGI:2139369,Rtel1,269400,HGNC:15888,RTEL1,51750
MGI:1309480,Rtf1,76246,HGNC:28996,RTF1,23168
MGI:1913654,Rtf2,66404,HGNC:15890,RTF2,51507
MGI:107371,Rtkn,20166,HGNC:10466,RTKN,6242
MGI:2158417,Rtkn2,170799,HGNC:19364,RTKN2,219790
MGI:2656842,Rtl1,353326,HGNC:14665,RTL1,388015
MGI:2685221,Rtl3,213436,HGNC:22997,RTL3,203430
MGI:3588192,Rtl4,619287,HGNC:25214,RTL4,340595
MGI:3045324,Rtl5,331474,HGNC:29430,RTL5,340526
MGI:2675858,Rtl6,223732,HGNC:13343,RTL6,84247
MGI:2685231,Rtl9,209540,HGNC:29245,RTL9,57529
MGI:1933947,Rtn1,104001,HGNC:10467,RTN1,6252
MGI:107612,Rtn2,20167,HGNC:10468,RTN2,6253
MGI:1339970,Rtn3,20168,HGNC:10469,RTN3,10313
MGI:1915835,Rtn4,68585,HGNC:14085,RTN4,57142
MGI:2178759,Rtn4ip1,170728,HGNC:18647,RTN4IP1,84816
MGI:2136886,Rtn4r,65079,HGNC:18601,RTN4R,65078
MGI:2661375,Rtn4rl1,237847,HGNC:21329,RTN4RL1,146760
MGI:2669796,Rtn4rl2,269295,HGNC:23053,RTN4RL2,349667
MGI:2685450,Rtp1,239766,HGNC:28580,RTP1,132112
MGI:2685451,Rtp2,224055,HGNC:32486,RTP2,344892
MGI:2446841,Rtp3,235636,HGNC:15572,RTP3,83597
MGI:1915025,Rtp4,67775,HGNC:23992,RTP4,64108
MGI:1915295,Rtraf,68045,HGNC:23169,RTRAF,51637
MGI:2179288,Rttn,246102,HGNC:18654,RTTN,25914
MGI:1915160,Rubcn,100502698,HGNC:28991,RUBCN,9711
MGI:2685590,Rubcnl,271221,HGNC:20420,RUBCNL,80183
MGI:2429762,Rufy1,216724,HGNC:19760,RUFY1,80230
